Experiment 3 ,03_04_2020_00-28-46

Data shape and running
input_shape ,"(28, 28, 1)"
output_shape ,10
scaling ,255.0
epochs ,1
max_runtime,1
dataset_percentage,1.0
dataset,mnist

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,1
loss_function ,Loss.squared_hinge
optimizer ,Optimizer.SGD

GA parameters
population_size ,1
mating_pool ,1
mutation_rate,1.0

OUTPUT
epoch,accumulated_time,accuracy,loss
1,29.729700326919556,0.9848,0.06025624577365816
2,58.11532378196716,0.9875,0.044456503332406284
3,86.53494930267334,0.9804,0.07661006295559927
4,114.9395740032196,0.9853,0.0561701241934672
5,143.2711944580078,0.9897,0.041921461139712485
6,171.58481407165527,0.9923,0.03152620238792151
7,199.75242495536804,0.9933,0.02560302639231086
8,227.98904013633728,0.9929,0.029738354226574303
9,256.2156546115875,0.9921,0.027742896481603385
10,284.5242736339569,0.9927,0.02901564122028649
11,313.13491010665894,0.9935,0.02634934958908707
12,341.5935380458832,0.9929,0.028906784660182892
13,370.0161635875702,0.9942,0.025441786784864962
14,398.47279119491577,0.9948,0.022414364599063992
15,426.8244128227234,0.9942,0.024585335132107138
16,455.149032831192,0.9944,0.025681231673434377
17,483.57965898513794,0.9956,0.019866735387220977
18,511.7602708339691,0.9927,0.030281545060500504
19,540.0718901157379,0.9928,0.02965328837260604
20,568.4605140686035,0.9939,0.02693781209103763
21,596.5941231250763,0.9957,0.020298218135535718
22,624.6657288074493,0.9949,0.023410399558581412
23,652.8593411445618,0.9951,0.021316978184133768
24,681.2459650039673,0.9947,0.024403827211260797
25,709.5125815868378,0.9942,0.027179226955398917
26,737.8242008686066,0.9941,0.028480958698689936
27,766.249826669693,0.9948,0.0275977634023875
28,794.7204554080963,0.9949,0.025992471896111966
29,823.1790828704834,0.9941,0.028351212421804668
30,851.3396937847137,0.9949,0.029891604939103127
31,879.6003103256226,0.9949,0.027424634813144805
32,907.9459314346313,0.9951,0.025951494168117643
33,936.3805577754974,0.9951,0.025772654274851085
34,964.9331908226013,0.9942,0.025893412441760303
35,993.3528163433075,0.9948,0.03110151758864522
36,1021.8024437427521,0.9946,0.026486146528273823
37,1050.3430759906769,0.9948,0.029192391967400907
38,1078.8257050514221,0.995,0.027246836537122725
39,1107.1463248729706,0.9953,0.03189765529297292
40,1135.549949645996,0.994,0.03128384886980057
41,1164.0715808868408,0.9956,0.03077639450058341
42,1192.5012068748474,0.9948,0.02702501257136464
43,1220.9798357486725,0.995,0.029516005039215087
44,1249.339457988739,0.995,0.026680094136670232
45,1277.7850852012634,0.9948,0.026531160368025303
46,1306.2667140960693,0.9945,0.03593297294378281
47,1334.6483373641968,0.995,0.033652884602546694
48,1362.9729573726654,0.9954,0.033622030898928644
49,1391.4435861110687,0.9953,0.030761048782616852
50,1419.906213760376,0.9961,0.026494594767689703
51,1448.39484333992,0.994,0.034065976959466934
52,1476.9294755458832,0.9957,0.02807432415932417
53,1505.141088962555,0.9952,0.03044258022159338
54,1533.373703956604,0.9954,0.032452729198336604
55,1561.813330411911,0.9953,0.027556822486966847
56,1590.0369448661804,0.9943,0.030397858816385268
57,1618.405567407608,0.9948,0.03240289198383689
58,1646.7491886615753,0.9946,0.03526274269074202
59,1675.2038159370422,0.9953,0.03175958970561624
60,1703.5154354572296,0.994,0.040689213524758815
61,1731.9700627326965,0.9953,0.03194550678059459
62,1760.4766933918,0.9954,0.03053066717982292
63,1789.0033252239227,0.9961,0.03231003047898412
64,1817.4529523849487,0.9947,0.0373043968424201
65,1845.7315695285797,0.9956,0.02785176963508129
66,1874.197197675705,0.9957,0.025747660276293754
67,1902.670826435089,0.9957,0.02608827641159296
68,1931.147455215454,0.995,0.04183671361058951
69,1959.5280783176422,0.994,0.032843723529577255
70,1987.7536928653717,0.9943,0.03335375337153673
71,2016.1103146076202,0.9948,0.030679631400108338
72,2044.5289402008057,0.9939,0.03349090928137302
73,2072.979567527771,0.9937,0.04006945362836122
74,2101.5692026615143,0.9949,0.03204405848011375
75,2130.04083108902,0.9951,0.03240492083132267
76,2158.441455602646,0.9955,0.029594578383117916
77,2186.8180787563324,0.9939,0.04027672827020287
78,2215.0936958789825,0.9959,0.03324209157079458
79,2243.569324731827,0.9946,0.03445272758454084
80,2271.8269407749176,0.9954,0.02943968303799629
