Experiment 2 ,11_03_2020_23-15-03

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,1800
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,33400,42,0.9,0.31896579241752626
1,28630,36,0.905,0.3055383625030518
2,22270,28,0.899,0.3158635482788086
3,28630,36,0.893,0.34771449756622314
4,35785,45,0.907,0.30445039772987365
5,19090,24,0.897,0.3466918683052063
6,19090,24,0.894,0.3236694278717041
7,19090,24,0.897,0.31695784044265746
8,16705,21,0.89,0.3557670669555664
9,20680,26,0.904,0.3161423897743225
10,19885,25,0.897,0.3238168249130249
11,24655,31,0.897,0.3156509184837341
12,23860,30,0.906,0.3115769109725952
13,30220,38,0.9,0.3076754965782166
14,30220,38,0.907,0.3055201561450958
15,38170,48,0.908,0.31541024684906005
16,34990,44,0.902,0.3258222031593323
17,34990,44,0.907,0.3068914701938629
18,11935,15,0.891,0.36215867757797243
19,15910,20,0.888,0.3505518889427185
20,19090,24,0.894,0.3387427735328674
21,19090,24,0.896,0.3236762957572937
22,19885,25,0.894,0.3273084902763367
23,15115,19,0.89,0.3553358268737793
24,15115,19,0.895,0.34317678213119507
25,11140,14,0.892,0.3767966012954712
26,11140,14,0.886,0.3700184149742127
27,11935,15,0.883,0.3665339198112488
28,11935,15,0.886,0.3665871467590332
29,13525,17,0.884,0.3535925612449646
30,16705,21,0.901,0.3403072490692139
31,18295,23,0.891,0.340203875541687
32,21475,27,0.886,0.34505955648422243
33,23860,30,0.902,0.33262880849838256
34,23860,30,0.897,0.34394086599349977
35,16705,21,0.887,0.3394910225868225
36,19885,25,0.899,0.3356420006752014
37,23860,30,0.909,0.29672694945335387
38,22270,28,0.902,0.3373325033187866
39,19885,25,0.894,0.3249140148162842
40,23860,30,0.894,0.32903992938995363
41,19090,24,0.895,0.32093700098991396
42,21475,27,0.902,0.31867122983932494
43,24655,31,0.9,0.33425923681259156
44,32605,41,0.91,0.2990868978500366
45,33400,42,0.911,0.29556076145172117
46,26245,33,0.901,0.29927441000938415
47,19885,25,0.897,0.32872701692581174
48,30220,38,0.908,0.29613743686676025
49,38170,48,0.916,0.28797994065284727
50,42940,54,0.9,0.290146621465683
51,23860,30,0.9,0.3228856358528137
52,36580,46,0.916,0.30307753467559817
53,45325,57,0.906,0.2888384716510773
54,42145,53,0.903,0.30223027849197387
55,54070,68,0.909,0.2761504807472229
56,54070,68,0.911,0.27277484822273257
57,65995,83,0.908,0.3043520746231079
58,77920,98,0.919,0.2577254295349121
59,92230,116,0.913,0.2611229465007782
60,61225,77,0.919,0.2583181977272034
61,46915,59,0.906,0.2939510016441345
62,42145,53,0.914,0.2835754806995392
63,34990,44,0.91,0.27801531434059146
64,44530,56,0.911,0.275295224905014
65,51685,65,0.909,0.2728645639419556
66,42145,53,0.911,0.27908529686927797
67,48505,61,0.903,0.2833639986515045
68,56455,71,0.917,0.2616492409706116
69,65200,82,0.907,0.28340684771537783
70,65200,82,0.912,0.273220849275589
71,84280,106,0.918,0.23408640027046204
72,51685,65,0.907,0.2819138610363007
73,46915,59,0.917,0.27224852108955383
74,47710,60,0.912,0.2748542940616608
75,52480,66,0.911,0.2859280862808228
76,54070,68,0.911,0.27590944623947145
77,48505,61,0.911,0.29383913898468017
78,47710,60,0.91,0.2702327563762665
79,79510,100,0.914,0.27194640231132505
80,56455,71,0.911,0.2797832803726196
81,54865,69,0.918,0.25677380895614627
82,56455,71,0.915,0.2813475482463837
83,58840,74,0.918,0.2596522498130798
84,53275,67,0.917,0.2624299812316895
85,54865,69,0.914,0.2515511438846588
86,55660,70,0.914,0.26207729935646057
87,65200,82,0.911,0.2724361817836761
88,54070,68,0.909,0.2628701114654541
89,50095,63,0.911,0.27873753929138184
90,56455,71,0.913,0.2581882801055908
