Experiment 2 ,03_04_2020_04-02-44

Data shape and running
input_shape ,"(32, 32, 3)"
output_shape ,10
scaling ,255.0
epochs ,1
max_runtime,1
dataset_percentage,1.0
dataset,cifar10

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,1
loss_function ,Loss.squared_hinge
optimizer ,Optimizer.SGD

GA parameters
population_size ,1
mating_pool ,1
mutation_rate,1.0

OUTPUT
epoch,accumulated_time,accuracy,loss
1,30.95477032661438,0.5417,1.2200423133850098
2,57.95431470870972,0.6589,0.9848718700408936
3,84.96285939216614,0.6988,0.8817595286369324
4,112.65044331550598,0.7309,0.8018699391365052
5,150.8256266117096,0.7358,0.7703983926773071
6,177.83217120170593,0.777,0.6697164661407471
7,205.29474210739136,0.7708,0.6657577754497528
8,234.68342304229736,0.8003,0.600862792634964
9,279.4799852371216,0.8069,0.5729972230434418
10,306.9225549697876,0.8293,0.5159741422176362
11,334.4351284503937,0.8121,0.567670337843895
12,361.85269689559937,0.8249,0.5384659223079682
13,390.9873631000519,0.8304,0.51121888422966
14,418.41893219947815,0.8354,0.5005240816354751
15,445.8955035209656,0.8331,0.5224130583524704
16,473.40407705307007,0.827,0.5354681400537491
17,501.6406922340393,0.8451,0.4684589612722397
18,548.293360710144,0.8519,0.46476180267333983
19,575.6979279518127,0.8541,0.470846492767334
20,603.1734993457794,0.8482,0.471842885684967
21,630.6100687980652,0.8436,0.4871098378777504
22,660.1027555465698,0.8534,0.46392593705654145
23,687.6103291511536,0.8505,0.4649150787830353
24,714.8788886070251,0.8531,0.45191616778373717
25,742.280455827713,0.8444,0.4963779520273209
26,772.9802117347717,0.8564,0.4519760375022888
27,800.3267760276794,0.86,0.4441983472943306
28,827.815348148346,0.8599,0.43617092926502227
29,855.2789192199707,0.8563,0.4503917535543442
30,884.0345637798309,0.8639,0.4353483235836029
31,919.3255822658539,0.8504,0.481807687664032
32,946.875158071518,0.8555,0.4645147958159447
33,974.2697248458862,0.8523,0.4900826940774918
34,1001.6912934780121,0.8578,0.4624140108823776
35,1030.4779398441315,0.8668,0.4256457188129425
36,1057.883507490158,0.8615,0.44031969084739686
37,1085.4100818634033,0.8563,0.4657946570158005
38,1112.5716354846954,0.8678,0.43571547853946685
39,1141.3822832107544,0.8612,0.44391098442077637
40,1168.670844078064,0.8637,0.45328198144435883
41,1196.1244144439697,0.8635,0.4427133453249931
42,1223.6109864711761,0.8644,0.44162549245357513
43,1251.68359208107,0.8591,0.46795133216381074
44,1288.4306938648224,0.8666,0.4525609011113644
45,1315.8882644176483,0.8669,0.4459926970362663
46,1343.3328340053558,0.8666,0.4615778134226799
47,1370.6753981113434,0.8698,0.44509200336933136
48,1398.5849945545197,0.8672,0.46454546360969545
49,1426.057565689087,0.8712,0.4179878992557526
50,1453.5231368541718,0.872,0.44440832840204236
51,1480.905702829361,0.8642,0.47697530276775363
52,1509.374330997467,0.8694,0.43580631633996963
53,1536.8339018821716,0.8684,0.4481921334862709
54,1564.3144736289978,0.8657,0.45548139731884
55,1591.8330476284027,0.8708,0.42616568083763123
56,1620.5706913471222,0.8701,0.46334394236803056
57,1656.3637385368347,0.8676,0.4542440500497818
58,1683.7493047714233,0.8719,0.4469561856985092
59,1711.185874223709,0.8707,0.4517778199791908
60,1738.7254490852356,0.8711,0.45162162590026855
61,1766.7110500335693,0.8708,0.46158557971715924
62,1794.171620607376,0.8695,0.456503814125061
63,1821.7581984996796,0.8719,0.46555063271522523
64,1849.2327699661255,0.8715,0.4660843541264534
65,1880.062533378601,0.8711,0.462585817861557
66,1907.5191037654877,0.8721,0.46484465337991715
67,1935.0026757717133,0.8759,0.43907892525196074
68,1962.4342448711395,0.8699,0.4572569908380508
69,1991.1938898563385,0.8742,0.4507272298038006
70,2018.9664783477783,0.872,0.451353492474556
71,2046.359044790268,0.8671,0.4759438198328018
72,2073.8106150627136,0.8746,0.47742902129292486
73,2101.6402068138123,0.8755,0.446797007060051
74,2146.395766735077,0.8724,0.4556254608273506
75,2173.872338294983,0.8788,0.4387164386153221
76,2201.333909034729,0.8762,0.45246042598485947
77,2228.7044746875763,0.8757,0.4827936755776405
78,2270.24485039711,0.8765,0.4332797313451767
79,2297.922433614731,0.8748,0.43103736354112626
80,2325.4590084552765,0.8733,0.4666534274458885
