Experiment 3 ,03_04_2020_04-41-35

Data shape and running
input_shape ,"(32, 32, 3)"
output_shape ,10
scaling ,255.0
epochs ,1
max_runtime,1
dataset_percentage,1.0
dataset,cifar10

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,1
loss_function ,Loss.squared_hinge
optimizer ,Optimizer.SGD

GA parameters
population_size ,1
mating_pool ,1
mutation_rate,1.0

OUTPUT
epoch,accumulated_time,accuracy,loss
1,30.5467472076416,0.5555,1.207061623954773
2,58.16732716560364,0.6577,0.9943411009788513
3,85.84791016578674,0.6778,0.9460023586273193
4,115.42160177230835,0.7339,0.7942797211647034
5,154.38483047485352,0.7473,0.7536611391067505
6,181.62038826942444,0.769,0.6813916994094849
7,208.88694763183594,0.7694,0.701040648651123
8,236.08750343322754,0.7979,0.6008144871711731
9,264.42912459373474,0.8084,0.5800356507778168
10,305.87849521636963,0.82,0.547331947517395
11,332.9800453186035,0.8223,0.5454622615814209
12,360.16660046577454,0.8278,0.5162476263523101
13,387.19914650917053,0.8249,0.5263082626819611
14,414.1746895313263,0.8359,0.5067332037448883
15,441.1022298336029,0.8309,0.5086271589279174
16,468.50379705429077,0.8394,0.48730635080337525
17,495.3823342323303,0.836,0.4946909697294235
18,522.328875541687,0.8333,0.5146608166694641
19,549.3234198093414,0.8438,0.4784290410518646
20,576.1629548072815,0.8435,0.4860090790271759
21,603.5695223808289,0.8536,0.45922226212024686
22,630.5230638980865,0.8548,0.4547336393594742
23,657.4206025600433,0.8601,0.43838331084251403
24,684.3871448040009,0.8572,0.4587504189610481
25,712.1607332229614,0.8423,0.48615265600681307
26,739.5653009414673,0.8554,0.4644256925344467
27,767.059873342514,0.8488,0.4793691173791885
28,794.527444601059,0.8592,0.4437755752801895
29,822.2970328330994,0.8609,0.4445179342031479
30,849.4355850219727,0.8649,0.4242318661093712
31,876.920156955719,0.8547,0.46165802894830704
32,904.2527203559875,0.8652,0.43960652805566786
33,931.6832895278931,0.8616,0.43566369256973264
34,959.5428829193115,0.8638,0.42390190393924715
35,986.775440454483,0.858,0.45851149613857267
36,1014.2580122947693,0.8613,0.44343220596313476
37,1041.638578414917,0.866,0.44466064927577975
38,1069.4971718788147,0.8678,0.4356489284515381
39,1096.9297409057617,0.8701,0.4381811018228531
40,1124.4073123931885,0.8683,0.4421046170115471
41,1151.898885011673,0.8707,0.4371443161964417
42,1179.7354769706726,0.868,0.4436926388144493
43,1207.064040184021,0.8648,0.44483669356107713
44,1234.5046095848083,0.8677,0.43426915798187254
45,1261.9821815490723,0.8708,0.42983697785139086
46,1289.478754043579,0.871,0.44738014063835146
47,1317.402351140976,0.8706,0.4291308266401291
48,1344.8429207801819,0.8688,0.4400251147031784
49,1372.0094747543335,0.8657,0.45363373816013336
50,1399.4800457954407,0.8681,0.4524556193351746
51,1434.0500230789185,0.8635,0.4665180490970612
52,1461.7826092243195,0.874,0.42780248336791993
53,1489.2481803894043,0.8649,0.47487645621299746
54,1518.4588510990143,0.8685,0.44825197010040285
55,1555.7519838809967,0.8663,0.4485254811525345
56,1583.1355502605438,0.8678,0.47310592484474184
57,1610.5741198062897,0.8702,0.44182263276576994
58,1638.0216896533966,0.8718,0.4478454255819321
59,1665.4812602996826,0.8716,0.44577482005357744
60,1693.3638548851013,0.8703,0.43455934896469117
61,1720.8044245243073,0.8681,0.4569049803376198
62,1748.2889964580536,0.8609,0.4851191070318222
63,1775.7605679035187,0.8709,0.43549437571763994
64,1820.0441007614136,0.8726,0.45537508127689363
65,1847.3616631031036,0.8742,0.4264463859558105
66,1874.900238275528,0.8723,0.45032478898763656
67,1903.4088690280914,0.875,0.44840578435659406
68,1941.8880696296692,0.8713,0.4418613628506661
69,1969.175630569458,0.878,0.43774867008924484
70,1996.6382014751434,0.8694,0.4748055597186089
71,2023.7567524909973,0.8725,0.46594043402671814
72,2051.081315279007,0.8773,0.4683247421503067
73,2078.905906677246,0.8772,0.43630779658555985
74,2106.3564767837524,0.8752,0.473246461892128
75,2133.7500436306,0.8737,0.4597338303089142
76,2161.1356098651886,0.8744,0.4630223538160324
77,2199.5318059921265,0.8718,0.4496644040584564
78,2226.982376098633,0.8763,0.46168328940868375
79,2254.1939327716827,0.8744,0.4673975328922272
80,2281.830513238907,0.8773,0.4637643483042717
