Experiment 3 ,12_05_2020_09-33-13

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,fashion_mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,100
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,70117,3,0.86,0.4401025826931
1,77141,3,0.848,0.4586504102945328
2,70117,3,0.858,0.44572644972801206
3,84410,2,0.849,0.4874388015270233
4,78867,3,0.845,0.4389065370559692
5,60140,2,0.849,0.44159019947052003
6,98302,4,0.844,0.4690231055021286
7,81965,3,0.845,0.4479030792713165
8,79675,2,0.851,0.42793148827552796
9,69657,3,0.826,0.5114794435501099
10,69657,3,0.839,0.5203489894866944
11,86434,3,0.843,0.5025514941215515
12,87867,3,0.84,0.4527986180782318
13,92071,3,0.833,0.5484313328266144
14,105933,3,0.861,0.4311535737514496
15,105933,3,0.839,0.4881242547035217
16,85079,2,0.848,0.4836240210533142
17,91789,3,0.852,0.44513596773147585
18,85079,2,0.851,0.44419086575508115
19,67731,2,0.832,0.4911616585254669
20,142510,2,0.848,0.47796665811538697
21,118635,2,0.861,0.43549891114234923
22,90430,3,0.86,0.42200008952617646
23,105294,2,0.824,0.5002358717918396
24,138800,3,0.82,0.5601769804954528
25,114675,2,0.843,0.479144250869751
26,122867,3,0.853,0.47690014266967773
27,133511,2,0.822,0.5319764409065246
28,103863,2,0.848,0.47826106667518614
29,110442,2,0.853,0.44562991285324094
30,107795,3,0.854,0.4540799605846405
31,76243,2,0.845,0.4532136316299438
32,126471,2,0.85,0.4488811333179474
33,126471,2,0.858,0.4385631158351898
34,121425,2,0.833,0.4978997573852539
35,148988,3,0.848,0.49772871589660644
36,148988,3,0.858,0.44231016182899474
37,189884,3,0.849,0.46750811648368834
38,71105,3,0.851,0.44857029008865357
39,184679,3,0.847,0.48243224477767943
40,193611,2,0.836,0.5273313751220703
41,183579,2,0.851,0.4516064386367798
42,177803,2,0.86,0.43152690839767455
43,224187,2,0.838,0.5259425668716431
44,207431,2,0.845,0.5119836654663086
45,207431,2,0.828,0.506078049659729
46,103125,2,0.833,0.5066495831012726
47,112375,2,0.833,0.5162598881721496
48,108375,2,0.844,0.4485946731567383
49,124901,3,0.851,0.4937163650989532
50,135865,3,0.838,0.5436965265274047
51,99673,3,0.84,0.5098575041294098
52,115454,2,0.832,0.4796729187965393
53,114709,3,0.858,0.4655357632637024
54,114709,3,0.839,0.5335598177909852
55,120991,3,0.856,0.464706871509552
56,111117,3,0.823,0.5272770090103149
57,99919,3,0.852,0.46096964240074156
58,122841,3,0.853,0.4678200442790985
59,109375,2,0.833,0.4780605421066284
60,132734,3,0.854,0.4641101269721985
61,127583,3,0.839,0.4776529142856598
62,152875,3,0.827,0.5456124510765076
63,109689,3,0.866,0.4315823267698288
64,125664,2,0.855,0.4596797738075256
65,103047,2,0.847,0.45983510732650756
66,92352,2,0.834,0.4903610098361969
67,128085,2,0.859,0.46678283536434173
68,107313,2,0.859,0.4440387616157532
69,308389,3,0.854,0.47522406244277954
70,113980,2,0.844,0.4779536790847778
71,113980,2,0.834,0.4785930676460266
72,287795,3,0.839,0.5358565599918366
73,260553,2,0.827,0.5209104595184326
74,264837,2,0.851,0.4577629334926605
75,255793,2,0.841,0.5238507951498032
76,211959,2,0.856,0.4609574074745178
77,489849,2,0.856,0.43743859124183654
78,279831,2,0.865,0.44357120466232297
79,217419,2,0.849,0.47214310121536257
80,247227,2,0.843,0.48471448850631715
81,217551,2,0.842,0.466106773853302
82,228597,2,0.847,0.5146721934080124
83,225791,2,0.85,0.48490054726600645
84,685705,2,0.843,0.49730204105377196
85,707766,2,0.843,0.5192802057266236
86,655730,2,0.84,0.5446791701316833
87,274383,2,0.85,0.499387099981308
88,361416,2,0.857,0.48172228527069094
89,487367,2,0.836,0.4962078161239624
90,498381,2,0.856,0.4517002806663513
91,487367,2,0.831,0.5308380168676377
92,403575,2,0.838,0.5153483662605286
93,456375,2,0.852,0.5306411995887756
94,585735,2,0.856,0.48078151321411133
95,189573,2,0.851,0.4715546021461487
96,719787,2,0.855,0.4978808010816574
97,724938,2,0.858,0.494063502073288
98,585163,2,0.833,0.5322254891395569
99,302628,2,0.845,0.500776680469513
100,302628,2,0.844,0.4635486164093018
101,272040,2,0.835,0.520024676322937
102,393828,2,0.809,0.5627082805633545
103,284294,2,0.859,0.43298863792419434
104,262360,1,0.856,0.45671381521224974
105,284294,2,0.833,0.508847689628601
106,229095,2,0.854,0.4755309834480286
107,284294,2,0.839,0.4727372813224793
108,284294,2,0.857,0.43357105112075806
109,284294,2,0.833,0.49481652069091797
110,337859,2,0.857,0.4793260726928711
111,264063,2,0.851,0.45092213070392606
112,265219,2,0.841,0.4932006502151489
113,332499,2,0.859,0.4271368818283081
114,281175,2,0.819,0.5488091230392456
115,374123,2,0.846,0.49102459621429445
116,374123,2,0.84,0.5324738354682922
117,384679,2,0.856,0.44373607635498047
118,361047,2,0.859,0.4495647222995758
119,637031,2,0.846,0.45881326508522036
120,761136,2,0.842,0.5005334625244141
121,591716,2,0.841,0.5004622454643249
122,715715,3,0.856,0.495342901468277
123,618960,2,0.855,0.46471978569030764
124,827543,2,0.862,0.43666815853118895
125,780079,2,0.849,0.49475907611846925
126,504040,1,0.842,0.44805811429023745
127,504040,1,0.855,0.42243940734863283
128,621308,2,0.844,0.45687476444244385
129,621308,2,0.852,0.4573389058113098
130,757645,1,0.843,0.4642804272174835
131,136143,2,0.833,0.5068889102935791
132,138692,2,0.853,0.435024329662323
133,110795,2,0.862,0.4462395806312561
134,115495,2,0.824,0.49915749025344847
135,116789,2,0.842,0.45665984964370726
136,113783,2,0.856,0.4452074041366577
137,132095,3,0.851,0.5365623388290405
138,101939,2,0.845,0.4578135516643524
