Experiment 1 ,12_05_2020_07-33-13

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,fashion_mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,100
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,91359,3,0.855,0.4371145572662353
1,91677,3,0.851,0.43220278406143187
2,88175,2,0.835,0.5002384653091431
3,97605,3,0.849,0.4500884201526642
4,69765,2,0.846,0.4602273259162903
5,94153,2,0.862,0.4318441004753113
6,62754,4,0.857,0.4661918976306915
7,93145,3,0.836,0.4875847718715668
8,60141,3,0.843,0.4507947072982788
9,60141,3,0.86,0.42897008061409
10,127095,5,0.85,0.4913819968700409
11,123717,2,0.853,0.45220112323760986
12,139060,4,0.835,0.5107899923324585
13,64612,4,0.848,0.5005185370445251
14,139341,2,0.847,0.4422832159996033
15,177110,4,0.848,0.5104964995384216
16,184227,3,0.808,0.5829854054450989
17,187888,4,0.831,0.4965307507514954
18,166832,4,0.812,0.5920131306648254
19,110918,3,0.86,0.45047733306884763
20,110918,3,0.818,0.5567116265296936
21,134088,2,0.844,0.48384282183647154
22,112382,3,0.842,0.4504163002967834
23,89946,2,0.854,0.4476425490379333
24,101984,3,0.843,0.43972488451004027
25,131972,3,0.856,0.45901136422157285
26,91227,2,0.844,0.5086791639328003
27,94937,2,0.857,0.4390322890281677
28,147755,3,0.849,0.46724465894699097
29,101627,3,0.841,0.4898246273994446
30,111301,2,0.854,0.45570036029815675
31,150641,3,0.844,0.4877226831912994
32,73599,3,0.823,0.5514841032028198
33,236915,3,0.851,0.4530885829925537
34,283825,1,0.834,0.47387945699691775
35,82611,3,0.842,0.4643580403327942
36,82611,3,0.869,0.4406750938892364
37,64977,2,0.828,0.5189805641174317
38,63022,3,0.85,0.4642821397781372
39,58105,3,0.844,0.44831640338897705
40,83645,3,0.841,0.5046901650428772
41,66337,3,0.837,0.4891899013519287
42,73977,3,0.838,0.48165546989440916
