Experiment 1 ,22_04_2020_03-44-47

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,27040,2,0.907,0.3036652274131775
1,38988,3,0.905,0.3235830931663513
2,39890,4,0.905,0.29185402011871336
3,34241,4,0.902,0.30669305109977724
4,36620,4,0.899,0.27787445402145383
5,42207,5,0.912,0.2895290286540985
6,36462,5,0.905,0.3058621561527252
7,47249,4,0.904,0.27459886586666105
8,50400,4,0.902,0.29355892539024353
9,50400,4,0.911,0.27338519430160524
10,50862,4,0.911,0.27623129391670226
11,42973,4,0.907,0.2674100303649902
12,49733,4,0.92,0.28347440958023074
13,49775,4,0.917,0.24649471098184586
14,38385,4,0.904,0.29057382225990297
15,62802,3,0.918,0.2507813377380371
16,44675,5,0.899,0.3088702186346054
17,80583,3,0.924,0.25021114826202395
18,70868,5,0.912,0.2660431743860245
19,99380,5,0.925,0.2335427564382553
20,99380,5,0.932,0.22311450469493865
21,98345,5,0.918,0.2643631694316864
22,115883,4,0.923,0.2546363371014595
23,96731,4,0.931,0.25004027593135836
24,117989,4,0.92,0.2286985205411911
25,100434,5,0.936,0.2023667367696762
26,112987,5,0.926,0.24470788598060608
27,102473,4,0.926,0.2315567398071289
28,133059,4,0.941,0.20241988861560822
29,130958,4,0.938,0.20067882084846497
30,147469,4,0.921,0.2185647948384285
31,132552,5,0.934,0.19458402156829835
32,141005,4,0.941,0.19166505998373032
33,131435,4,0.923,0.23290939062833785
34,158328,4,0.911,0.2999909332990646
35,148037,5,0.94,0.22913683074712754
36,159551,5,0.904,0.29638504576683045
37,204704,4,0.933,0.2279813056588173
38,160399,5,0.93,0.22487546163797378
39,159094,5,0.927,0.2578427503108978
40,160399,5,0.932,0.25596983537077905
41,157241,5,0.936,0.21290152382850647
42,162075,6,0.935,0.21789436042308807
43,162051,4,0.916,0.27471159206330775
44,167851,4,0.938,0.23037409818172455
45,136671,6,0.924,0.2357034040093422
46,172625,5,0.93,0.21827092212438584
47,152447,6,0.931,0.23048559719324113
48,149322,6,0.906,0.3325962587594986
49,147753,5,0.932,0.2231176780462265
50,185489,6,0.909,0.31830999279022215
51,186751,5,0.937,0.20316606524586678
52,156641,6,0.932,0.22915245020389557
53,184177,4,0.894,0.32503730940818787
54,188640,6,0.938,0.22323310194909574
55,188042,6,0.906,0.3140462813042104
56,231196,5,0.931,0.23292866885662078
57,245777,5,0.929,0.21830607306957245
58,223787,5,0.919,0.26168935602903365
59,254133,5,0.928,0.21520836299657822
60,224663,4,0.869,0.47993279695510865
61,219350,3,0.941,0.21352795684337617
62,313709,5,0.942,0.21653519228100776
63,178780,5,0.939,0.21601873761415483
64,270987,5,0.942,0.19997804057598115
65,181849,5,0.933,0.20655965822935105
66,271801,5,0.924,0.27287018978595734
67,268613,5,0.922,0.25688301607966424
68,270415,4,0.934,0.21160826808214186
69,270415,4,0.929,0.232492555975914
70,273033,5,0.927,0.24995279026031494
71,270415,4,0.928,0.21995381718873977
72,271307,4,0.925,0.2363703122138977
73,278999,5,0.939,0.2397083024084568
74,273049,5,0.923,0.2501020654439926
75,276883,6,0.933,0.2503258014693856
76,268935,4,0.94,0.20141676706075667
77,271115,4,0.928,0.2179712139070034
78,168846,4,0.933,0.219588612139225
79,273137,4,0.934,0.20314685094356538
80,171867,5,0.938,0.20873834136128425
81,173800,5,0.929,0.24274702394008638
82,194487,3,0.937,0.20119473338127136
83,200617,4,0.938,0.20487751173973084
84,163535,6,0.928,0.2505769644975662
85,168750,4,0.929,0.22274772149324418
86,127481,4,0.921,0.24609796035289763
87,191105,4,0.935,0.2103381603360176
88,241019,4,0.936,0.22102002537250517
89,251097,5,0.924,0.2393041118979454
90,246189,5,0.941,0.20272083139419556
91,261759,5,0.927,0.2489847949743271
92,250167,4,0.94,0.1823057249188423
93,251067,4,0.933,0.24140983605384828
94,267278,5,0.932,0.23752601943910123
95,293100,5,0.931,0.22402695035934447
96,290485,4,0.938,0.19572006702423095
97,287824,4,0.937,0.1993549426794052
98,289849,4,0.861,0.5209811959266663
99,285681,5,0.927,0.24294363409280778
100,285681,5,0.928,0.2861537986397743
101,287276,5,0.928,0.23351632112264634
102,288028,6,0.935,0.20579778811335564
