Experiment 3 ,25_04_2020_09-02-30

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,36134,5,0.91,0.284162039399147
1,36134,5,0.907,0.33838678938150407
2,37037,5,0.899,0.3551220747232437
3,37318,5,0.919,0.2811685539484024
4,31842,5,0.92,0.30012345719337463
5,40286,2,0.928,0.2431929292678833
6,51746,2,0.927,0.24283958971500397
7,53102,3,0.922,0.2538972552418709
8,63013,2,0.932,0.23946367371082306
9,58052,5,0.925,0.28298106944561
10,51746,2,0.927,0.24548148620128632
11,68234,6,0.928,0.2701858911514282
12,63411,2,0.922,0.2516244857311249
13,65357,3,0.931,0.22366754722595214
14,77270,3,0.929,0.2621120710372925
15,66402,4,0.935,0.22164578959345818
16,77740,3,0.919,0.2614169173240662
17,83587,4,0.936,0.2376552711725235
18,84364,4,0.938,0.2221698840558529
19,91226,4,0.943,0.2242705385684967
20,114269,3,0.924,0.28479333674907686
21,98997,4,0.921,0.2505531119704246
22,79228,4,0.931,0.28014307031035424
23,97040,4,0.941,0.225209568798542
24,94997,4,0.933,0.2609912997484207
25,78119,3,0.932,0.23932865807414055
26,94965,3,0.935,0.23554345498979093
27,95585,3,0.937,0.22059279537200926
28,114075,2,0.929,0.22001810389757157
29,142071,2,0.931,0.20599125891923906
30,142071,2,0.928,0.23432754230499267
31,152487,2,0.937,0.19816182133555413
32,143359,2,0.935,0.21586862486600875
33,144093,3,0.949,0.2256401791870594
34,184422,2,0.941,0.20932286749780177
35,219330,2,0.942,0.20765782922506332
36,262303,2,0.941,0.19751268492639065
37,266184,3,0.947,0.21646051532030106
38,195569,3,0.95,0.1898411945104599
39,294470,3,0.94,0.20890808157622814
40,297276,2,0.945,0.2034762837290764
41,299256,3,0.948,0.17417730458080768
42,298014,2,0.95,0.193238147854805
43,359699,3,0.944,0.20912140606343746
44,333195,2,0.946,0.18207096180319787
45,375176,2,0.941,0.1820805181860924
46,372019,2,0.945,0.18943932420015336
47,375176,2,0.948,0.17469274511933328
48,377596,3,0.948,0.18580343901365995
49,380137,2,0.945,0.1921304483115673
50,480435,2,0.949,0.18539678164198994
51,444415,1,0.944,0.1891071195602417
52,544585,1,0.947,0.17319251921772957
53,553743,2,0.949,0.18637648688256742
54,712111,2,0.939,0.18255328074097632
55,603888,2,0.953,0.18425989158451558
56,711173,3,0.945,0.19280173970758915
57,703209,3,0.948,0.19386623120307922
58,705058,4,0.946,0.19974099729955197
59,652934,3,0.948,0.20841996771097182
60,655599,2,0.944,0.19153848299384116
61,655599,2,0.95,0.16807122241705655
62,822879,2,0.949,0.17390708875656127
63,638133,2,0.951,0.18783199931681155
64,496495,2,0.947,0.1795916281417012
65,559387,2,0.953,0.17357941679656505
66,835935,2,0.949,0.1831507440060377
67,1073616,2,0.954,0.18275970481336118
68,1360005,2,0.953,0.19787340558320285
69,779780,2,0.953,0.17743574696034192
70,1351680,2,0.951,0.17051532645523548
