Experiment 2 ,03_04_2020_01-56-40

Data shape and running
input_shape ,"(28, 28, 1)"
output_shape ,10
scaling ,255.0
epochs ,1
max_runtime,1
dataset_percentage,1.0
dataset,fashion_mnist

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,1
loss_function ,Loss.squared_hinge
optimizer ,Optimizer.SGD

GA parameters
population_size ,1
mating_pool ,1
mutation_rate,1.0

OUTPUT
epoch,accumulated_time,accuracy,loss
1,29.777703046798706,0.8576,0.3942531756639481
2,58.274333238601685,0.89,0.3135676990032196
3,86.69495892524719,0.8871,0.33839357800483705
4,115.15658664703369,0.8892,0.3107680055618286
5,143.63421535491943,0.9147,0.2561485065162182
6,172.13484573364258,0.9134,0.25164346900582313
7,200.59647345542908,0.9138,0.24259339281916617
8,228.98209714889526,0.9227,0.2274254588007927
9,257.46072602272034,0.9243,0.2213245281279087
10,285.94035506248474,0.9285,0.20456965141892433
11,314.4379847049713,0.9265,0.218504849755764
12,342.8406095504761,0.9279,0.21859334720671178
13,371.31123781204224,0.9259,0.21726173199415208
14,399.8248689174652,0.9298,0.20466913322806357
15,428.36150097846985,0.9321,0.20107350656986236
16,456.79712748527527,0.9338,0.19592438395321368
17,485.2347538471222,0.9338,0.20640855244398118
18,513.6893813610077,0.9361,0.2041605658069253
19,542.1860113143921,0.9356,0.19297371713519096
20,570.670640707016,0.9269,0.21913514749109744
21,599.1152672767639,0.9338,0.20012424496114253
22,627.6158976554871,0.932,0.21684925264120103
23,656.8365688323975,0.9341,0.20570178515017032
24,685.3241984844208,0.9357,0.2119576550409198
25,713.3328001499176,0.9291,0.22391427716463805
26,741.4124064445496,0.939,0.20396724293679
27,769.377005815506,0.9364,0.20647033318579197
28,797.377607345581,0.9361,0.21932085431218148
29,825.6222229003906,0.9384,0.20518832617849111
30,854.4068691730499,0.9343,0.22206526757478715
31,882.761491060257,0.9364,0.2137659706801176
32,911.1201131343842,0.9325,0.22610182750821115
33,939.5917415618896,0.934,0.22311142405569553
34,968.1173732280731,0.9382,0.21945167616307734
35,996.7050082683563,0.9359,0.22343587382435798
36,1025.1966378688812,0.9385,0.21675477060973644
37,1053.6702666282654,0.9393,0.23655964592695236
38,1082.1138932704926,0.9303,0.2376601451486349
39,1110.6625263690948,0.931,0.2433221957549453
40,1139.1361548900604,0.9344,0.24163887277692556
41,1167.6017830371857,0.9362,0.23958448664546012
42,1196.1214141845703,0.936,0.2381325178220868
43,1224.6500458717346,0.9373,0.22771078987717627
44,1253.0236690044403,0.9396,0.24128256412893534
45,1281.5022978782654,0.9354,0.24074518496543168
46,1309.56290268898,0.9352,0.24697437014728785
47,1337.6815111637115,0.9351,0.24608838548362255
48,1366.0401329994202,0.9391,0.24768822110891342
49,1394.4947605133057,0.937,0.23733420068621636
50,1422.8543825149536,0.936,0.24170271388143302
51,1451.2520067691803,0.9396,0.24459134559184312
52,1479.5116231441498,0.9323,0.2696552155524492
53,1507.465222120285,0.9356,0.26453614252507685
54,1535.42982172966,0.939,0.24521345140337944
55,1563.4384236335754,0.9357,0.2675905374258757
56,1591.5590319633484,0.9371,0.2348485805809498
57,1620.076663017273,0.9381,0.24955663618296384
58,1648.5372910499573,0.9392,0.26378862348794935
59,1677.0309207439423,0.9391,0.26141089381873606
60,1705.4755475521088,0.938,0.26024470406472683
61,1733.949176311493,0.9385,0.2508013551831245
62,1762.4238049983978,0.9369,0.27776135641932487
63,1790.8684318065643,0.9359,0.28909274126291273
64,1819.3430604934692,0.9376,0.2659245678007603
65,1847.7356843948364,0.935,0.26155927390754224
66,1876.2223136425018,0.9367,0.2811212492406368
67,1904.7009427547455,0.9366,0.2544877350062132
68,1933.174571275711,0.9356,0.27326684451401234
69,1961.6091976165771,0.9348,0.2970296756327152
70,1989.9698197841644,0.9396,0.29534986103326083
71,2018.512452363968,0.9377,0.2698248818770051
72,2047.0340838432312,0.9389,0.2801122240051627
73,2075.542714357376,0.9371,0.26398235870599746
74,2104.0673458576202,0.9364,0.2786747778326273
75,2132.561975479126,0.9398,0.2854075163051486
76,2161.06560587883,0.9395,0.28217720895558596
77,2189.5972378253937,0.9384,0.28301406925320627
78,2218.0928678512573,0.9411,0.2483486732274294
79,2246.8085100650787,0.9368,0.28677173627316954
80,2275.383144378662,0.9377,0.3193887046441436
