Experiment 3 ,06_03_2020_01-14-55

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.3

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,16705,21,0.89,0.3645970859527588
1,19090,24,0.896,0.33291800260543825
2,23860,30,0.892,0.3325029637813568
3,24655,31,0.897,0.33484054923057555
4,35785,45,0.891,0.34665646076202394
5,33400,42,0.894,0.3185250587463379
6,23860,30,0.893,0.33937128019332885
7,42940,54,0.893,0.3383196122646332
8,29425,37,0.903,0.3292454524040222
9,37375,47,0.898,0.31185259819030764
10,42145,53,0.891,0.3217106566429138
11,57250,72,0.895,0.3270273308753967
12,67585,85,0.91,0.307576150894165
13,24655,31,0.892,0.3547597060203552
14,29425,37,0.891,0.33160903215408327
15,31015,39,0.898,0.3073975338935852
16,36580,46,0.898,0.32654541635513307
17,49300,62,0.891,0.31566180992126464
18,61225,77,0.902,0.3147771825790405
19,49300,62,0.9,0.3133203680515289
20,89845,113,0.905,0.32082023906707763
21,89845,113,0.903,0.31420881462097167
22,49300,62,0.893,0.3283966567516327
23,66790,84,0.895,0.3136636083126068
24,92230,116,0.904,0.2959996840953827
25,95410,120,0.901,0.3019002273082733
26,134365,169,0.91,0.2910186767578125
27,178885,225,0.914,0.29434766817092894
28,178885,225,0.906,0.31055168867111205
29,318010,400,0.896,0.3173339927196503
30,146290,184,0.909,0.29419460582733153
31,177295,223,0.91,0.3025503282546997
32,233740,294,0.903,0.34375061917304994
33,249640,314,0.904,0.3007845435142517
34,249640,314,0.91,0.2947832441329956
35,368095,463,0.888,0.3322573142051697
36,346630,436,0.917,0.29715777254104614
37,314830,396,0.901,0.3039437253475189
38,443620,558,0.908,0.3250262279510498
39,628855,791,0.905,0.3031782150268555
40,805345,1013,0.902,0.3351937689781189
41,811705,1021,0.905,0.32483894395828244
42,589900,742,0.908,0.32666574549674987
43,217840,274,0.906,0.31476388955116275
44,247255,311,0.899,0.29578933787345885
45,288595,363,0.908,0.28265644454956057
46,401485,505,0.911,0.2958178017139435
47,368890,464,0.898,0.33445782208442687
48,336295,423,0.904,0.30255239164829256
49,812500,1022,0.911,0.29860675024986266
50,473035,595,0.911,0.30444049763679504
51,476215,599,0.917,0.30658003997802735
52,347425,437,0.905,0.31235458159446716
53,472240,594,0.909,0.29433784317970274
54,411025,517,0.907,0.30794816303253175
55,582745,733,0.894,0.32353071856498716
56,820450,1032,0.898,0.33687154388427737
57,899950,1132,0.892,0.34921370100975035
58,823630,1036,0.904,0.31846156191825864
59,823630,1036,0.895,0.34246317529678344
60,892000,1122,0.905,0.30536863470077513
61,1047820,1318,0.884,0.37700009036064147
62,804550,1012,0.875,0.4289612832069397
63,1151170,1448,0.91,0.3212116959095001
64,1421470,1788,0.9,0.3422120363712311
65,1415905,1781,0.897,0.3336182752847672
66,1289500,1622,0.88,0.390121072769165
67,1473145,1853,0.885,0.4070736310482025
68,1350715,1699,0.887,0.3947603826522827
69,1228285,1545,0.901,0.36448614263534546
70,2035210,2560,0.886,0.4198928098678589
71,2869960,3610,0.879,0.40570811986923216
72,2869960,3610,0.875,0.44447697305679323
73,3406585,4285,0.856,0.5242036210298539
74,3800905,4781,0.891,0.4258369071483612
75,3798520,4778,0.893,0.4339801208972931
76,3849400,4842,0.881,0.46294456934928896
77,5468020,6878,0.874,0.47885465145111084
78,6697885,8425,0.878,0.4970218741893768
79,4520380,5686,0.895,0.4572341179847717
80,7915030,9956,0.868,0.540168149471283
81,3975010,5000,0.883,0.4721770346164703
