Experiment 2 ,01_05_2020_02-40-32

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,10800
dataset_percentage,1.0
dataset,fashion_mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,100
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,54417,5,0.8807,0.334122686457634
1,54667,5,0.8808,0.3407867451906204
2,57172,5,0.8699,0.3683049292087555
3,59721,6,0.87,0.37082954169511795
4,85169,6,0.8782,0.33862264568805694
5,60820,5,0.8795,0.34308180975914
6,58731,4,0.8779,0.3543815691947937
7,61536,5,0.8772,0.3471697177410126
8,59598,5,0.8759,0.3553074270367622
9,52985,4,0.8757,0.3610140349149704
10,89492,3,0.8762,0.35202305401563644
11,47471,3,0.8608,0.39743737907409665
12,48761,3,0.8793,0.3446838528394699
13,53811,3,0.8792,0.34655854333639147
14,48761,3,0.8766,0.35114394030570983
15,48213,3,0.8655,0.38946332731246947
16,51489,4,0.8778,0.35432423667907714
17,112343,3,0.8796,0.35383255937099456
18,103863,2,0.8836,0.34393001301288606
19,41951,2,0.8751,0.3497809477090836
20,103863,2,0.876,0.3699663078546524
21,83716,2,0.8842,0.3330505364537239
22,52205,2,0.8737,0.3568906057357788
23,98262,2,0.8795,0.34806429433822633
24,132153,2,0.8828,0.34055868452787397
25,85837,3,0.8853,0.34263304686546325
26,61204,3,0.8785,0.35581930240392684
27,116463,3,0.8821,0.3381724437475204
28,107828,4,0.8688,0.3652837404847145
29,129780,3,0.884,0.3409284772157669
30,134671,4,0.8863,0.33459514454603195
31,90882,2,0.8792,0.3571644813656807
32,101637,3,0.8831,0.33393149840831754
33,115829,3,0.8842,0.3296461995601654
34,110071,2,0.8781,0.3431176169395447
35,81895,1,0.888,0.32482550185918807
36,81895,1,0.8801,0.3390623151063919
37,81895,1,0.8787,0.3496584758043289
38,101770,1,0.8843,0.32852246050834655
39,84280,1,0.8873,0.3254923874616623
40,71560,1,0.8808,0.3392481724381447
41,85870,1,0.8786,0.3605277111530304
42,85870,1,0.8809,0.3449373072266579
43,80457,2,0.8816,0.3319928672492504
44,73401,2,0.8821,0.3365482524871826
45,90054,2,0.8849,0.3406703991651535
